Site_Summary_ID,Testing Laboratory,Site_Summary_Case,Epizoo,State,County,Site_Summary_Site,Secondary Site Name,Site_Summary_WNS Case Definition,Lat_case,Long_case,GRTS_ID,County Centroid Lat/Long,Site_Summary_DateColl,Site_Summary_DateSub,FinalDate,Site Use,Site Ownership,Site Access,Site Classification,Survey Class,Survey Season,Sample_Results_ID,Sample_Results_Case,SampleID,Sample_Results_Site,Specimen_Type,Species,Additional Sample from Same Bat,On Site Location,Status,Sample_Results_DateColl,Sample_Results_DateSub,WNS Individual Definition,Histo SUM,Pd PCR Sum,Pd Culture SUM
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1649,C211590026,MTPD21-254,Lick Creek Cave,Bat Swab,MYVO,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1656,C211590026,MTPD21-246,Lick Creek Cave,Bat Swab,MYVO,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1659,C211590026,MTPD21-268,Lick Creek Cave,Bat Swab,MYVO,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1647,C211590026,MTPD21-245,Lick Creek Cave,Bat Swab,YULU,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1653,C211590026,MTPD21-234,Lick Creek Cave,Bat Swab,YULU,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
101,OVDL,0, ,MT,Cascade,Lick Creek Cave, ,Pd not detected,,,84257, ,4/30/2021,6/7/2021,,Hibernacula,Public,Open-all year,Cave-recreational,Active,2020-21,1658,C211590026,MTPD21-256,Lick Creek Cave,Bat Swab,YULU,NA,I,Live,4/30/2021,6/7/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1571,C211660062,MTPD21-852,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1574,C211660062,MTPD21-847,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1575,C211660062,MTPD21-858,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1580,C211660062,MTPD21-857,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1581,C211660062,MTPD21-860,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1582,C211660062,MTPD21-842,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1583,C211660062,MTPD21-846,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1584,C211660062,MTPD21-841,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1585,C211660062,MTPD21-848,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1586,C211660062,MTPD21-896,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1587,C211660062,MTPD21-855,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1588,C211660062,MTPD21-854,Frick Maternity Roost,Environmental Swab,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1567,C211660062,MTPD21-897,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1568,C211660062,MTPD21-845,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1569,C211660062,MTPD21-844,Frick Maternity Roost,Environmental Swab,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1572,C211660062,MTPD21-907,Frick Maternity Roost,Fecal Sample,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1573,C211660062,MTPD21-902,Frick Maternity Roost,Fecal Sample,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1599,C211660062,MTPD21-917,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1600,C211660062,MTPD21-915,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1601,C211660062,MTPD21-916,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1602,C211660062,MTPD21-856,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1603,C211660062,MTPD21-914,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1604,C211660062,MTPD21-919,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1605,C211660062,MTPD21-909,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1606,C211660062,MTPD21-911,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1607,C211660062,MTPD21-899,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1608,C211660062,MTPD21-859,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1609,C211660062,MTPD21-898,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1610,C211660062,MTPD21-918,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1611,C211660062,MTPD21-901,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1612,C211660062,MTPD21-905,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1613,C211660062,MTPD21-906,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1614,C211660062,MTPD21-920,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1615,C211660062,MTPD21-853,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1616,C211660062,MTPD21-908,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1617,C211660062,MTPD21-912,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1618,C211660062,MTPD21-903,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1619,C211660062,MTPD21-913,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1620,C211660062,MTPD21-904,Frick Maternity Roost,Fecal Sample,NA,NA,I,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
98,OVDL,0, ,MT,Beaverhead,Frick Maternity Roost,Big Hole Maternity Roost,Pd not detected,45.2445443,-113.460146,93516, ,6/7/2021,6/15/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1570,C211660062,MTPD21-910,Frick Maternity Roost,Fecal Sample,NA,NA,O,NA,6/7/2021,6/15/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1672,C211680026,MTPD21-864,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1673,C211680026,MTPD21-867,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1674,C211680026,MTPD21-868,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1675,C211680026,MTPD21-866,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1676,C211680026,MTPD21-817,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1677,C211680026,MTPD21-836,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1678,C211680026,MTPD21-862,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1679,C211680026,MTPD21-835,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1680,C211680026,MTPD21-875,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1681,C211680026,MTPD21-871,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1682,C211680026,MTPD21-874,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1683,C211680026,MTPD21-839,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1684,C211680026,MTPD21-833,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1685,C211680026,MTPD21-816,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1686,C211680026,MTPD21-829,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1687,C211680026,MTPD21-861,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1688,C211680026,MTPD21-830,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1689,C211680026,MTPD21-865,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1690,C211680026,MTPD21-840,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1691,C211680026,MTPD21-821,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1692,C211680026,MTPD21-825,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1693,C211680026,MTPD21-869,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1694,C211680026,MTPD21-873,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1695,C211680026,MTPD21-827,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1696,C211680026,MTPD21-819,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1697,C211680026,MTPD21-872,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1698,C211680026,MTPD21-870,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
99,OVDL,0, ,MT,Stillwater,Heyneman Ranch Beartooth Colony, ,Pd not detected,45.43173,-109.47071,1413, ,5/26/2021,6/16/2021,,Summer Roost,Private,NA,Building,Active,2020-21,1699,C211680026,MTPD21-863,Heyneman Ranch Beartooth Colony,Fecal Sample,NA,NA,I,NA,5/26/2021,6/16/2021,NA,NA,Not Detected,NA
102,OVDL,0, ,MT,Powder River,Otter Creek Powder River County Bridge, ,Pd not detected,45.521306,-106.18522,123075, ,6/23/2021,8/25/2021,,Summer Roost,Private,NA,Bridge,Active,2020-21,1745,C212380054,MTPD21-674,Otter Creek Powder River County Bridge,Fecal Sample,NA,NA,NA,NA,6/23/2021,8/25/2021,NA,NA,Not Detected,NA
